t,x,y,dx,dy
0.0,8.63186223634827,6.657322137359581,-251.84132684909136,-76.93554738536123
0.01,6.113448967857357,5.887966663505969,5.5511134627241745,-41.73057790838561
0.02,8.742884505602754,5.822710579191869,81.06809160278641,-11.602386812239274
0.03,7.7348107999130855,5.655918927261183,72.57481777215162,-2.638396624266818
0.04,10.194380861045786,5.769942646706533,196.76976085506413,-34.273606154472105
0.05,11.670206017014369,4.970446804171742,-88.09438317979425,-7.1871047713452185
0.06,8.432493197449904,5.626200551279628,-193.16793641879235,16.850442911411164
0.07,7.806847288638527,5.307455662399964,111.572746540624,-15.272858889106658
0.08,10.66394812826238,5.320743373497494,158.38250796537858,-5.517313188960372
0.09,10.974497447946096,5.197109398620757,-104.2449342005844,-29.941099328793428
0.1,8.579049444250689,4.7219213869216246,-248.43611980176814,-17.772023797664787
0.11,6.005775051910731,4.84166892266746,-78.35316458149492,-11.351228665363209
0.12,7.011986152620792,4.4948968136143606,46.1833508029311,1.610917946079553
0.13,6.929442067969352,4.873887281589052,10.812131190393984,17.9309104824068
0.14,7.228228776428671,4.853515023262497,38.35762347073876,-16.218773029269386
0.15,7.696594537384126,4.549511821003666,304.00940578637295,-22.184848974800076
0.16,13.30841689215614,4.409818043766496,-69.0146650775747,-20.3752298413944
0.17,6.316301235832631,4.142007224175777,-253.09229570616935,-27.398650748092507
0.18,8.24657097803273,3.861845028804646,47.105481764330534,1.9020672915296757
0.19,7.258410871119232,4.180048570006372,-104.39692209430092,27.583763827991618
0.2,6.15863253614671,4.413520305364479,187.42389012400832,-14.980725362721273
0.21,11.00688867359938,3.880434062751949,16.29218569787821,-18.41363293766102
0.22,6.484476250104247,4.04524764661126,-181.1085900318527,10.66303912002303
0.23,7.384716872962324,4.09369484515241,58.06015186678877,-18.832583469387288
0.24,7.645679287440024,3.668595977223516,72.53350897189443,-3.668327626119833
0.25,8.835387052400215,4.020328292630015,-132.4736121558263,9.990535557103925
0.26,4.996207044323496,3.8684066883655945,-84.49449909952841,-31.413162371537425
0.27,7.145497070409645,3.3920650451992658,4.350974773179871,-28.42003694238312
0.28,5.083226539787093,3.3000059495179315,-149.3019928377849,-16.940379893557576
0.29,4.159457213653946,3.053257447328115,54.39484802609937,7.998085450841728
0.3,6.171123500309095,3.4599676585347696,94.09108040072795,24.097435294170452
0.31,6.041278821668506,3.5352061532115244,113.38143497171887,1.2853654279521436
0.32,8.438752199743474,3.4856749670938125,200.40099249454425,-32.99730294712066
0.33,10.049298671559395,2.8752600942691107,-31.5006138611692,6.714044101594112
0.34,7.80873992252009,3.619955849125695,-47.67637974294826,15.29286419775542
0.35000000000000003,9.095771076700428,3.1811173782242195,-74.27491034225915,-17.07919640188345
0.36,6.323241715674932,3.278371921088023,-194.75102847090824,-2.0343055582622185
0.37,5.200750507282281,3.1404312670589745,-54.15063693918279,-1.1721052039973188
0.38,5.240228976891276,3.2549298170080765,48.04962265539689,-32.71378175760604
0.39,6.161742960390219,2.486155631906853,135.50115126076753,-38.28940973395355
0.4,7.9502520021066285,2.489141622329005,119.27640502538713,25.92121131686453
0.41000000000000003,8.547271060897964,3.004579858244144,-35.277723105412065,-12.809817787556625
0.42,7.244697539998398,2.2329452665778797,-4.231366315363005,-18.270466352713044
0.43,8.462643734590719,2.6391705311898903,-95.5609869083354,19.838948332805572
0.44,5.333477801831689,2.6297242332339916,16.115258192636077,-12.705669298447148
0.45,8.78494889844344,2.385057145220947,120.84918351902746,-13.418789254999112
0.46,7.75046147221224,2.361348448134009,-172.62123553146256,-2.79830927163259
0.47000000000000003,5.332524187814187,2.3290909597882954,-142.76575867759246,14.661325138685797
0.48,4.895146298660384,2.654574950907722,111.85706747501746,-9.43828509091503
0.49,7.569665537314549,2.1403252579699905,84.98190127872337,-45.15420319672461
0.5,6.594784324234853,1.7514908869732293,209.07574980316826,-4.159380507037497
0.51,11.751180533377918,2.0571376478292405,64.59101818234348,31.903726489560043
0.52,7.886604687881723,2.3895654167644307,-298.98312827775203,-8.328737930368263
0.53,5.771517967822873,1.890562889221875,2.7175254344688256,-15.004822372834496
0.54,7.9409551965711,2.0894689693077404,-43.17902891548144,-18.8670531309472
0.55,4.9079373895132425,1.5132218266029307,-199.50228165747706,22.834313029056247
0.56,3.9509095634215554,2.546155229888866,-12.304649196928295,35.68851819909246
0.5700000000000001,4.661844405574676,2.2269921905847805,181.85434113739774,-49.403418329037464
0.58,7.587996386169468,1.5580868633081248,101.04221251849543,-30.97777429944358
0.59,6.682688655944534,1.6074367045959197,-102.46903517125185,26.0027116603995
0.6,5.538615682744429,2.078141096516115,21.603786381579937,-8.496219905755297
0.61,7.114764383576133,1.4375123064808137,230.9590410263005,-2.2319038936052635
0.62,10.157796503270443,2.03350301864401,72.81441515656792,16.873110868270317
0.63,8.571052686707493,1.7749745238462205,-83.00548673418689,-37.15593160894505
0.64,8.497686768586703,1.2903843864651081,-104.87019178302154,-19.351500624801986
0.65,6.47364885104706,1.3879445113501803,-185.17609965619374,-5.255194346334683
0.66,4.794164775462826,1.1852804995384145,41.03832718008596,-23.5587638020602
0.67,7.294415394648779,0.9167692353089759,300.2117057614461,18.727089570368697
0.68,10.798398890691754,1.5598222909457886,-89.93666104672724,9.095702414214522
0.6900000000000001,5.495682173714233,1.0986832835932665,-271.21409114927,-30.450308383904172
0.7000000000000001,5.374117067706349,0.9508161232677048,89.76238286111084,-9.289303648627573
0.71,7.290929830936418,0.9128972106207146,116.3034652523881,31.660833001186404
0.72,7.700186372754084,1.5840327832914378,-162.43949865153684,23.496279446879882
0.73,4.042139857905678,1.3828227995583127,-33.68166382714594,-7.257508341147783
0.74,7.026553096211165,1.438882616468482,351.4598914551284,-23.149050508364446
0.75,11.071337687008253,0.9198417893910233,-5.805670182232916,13.37580815322211
0.76,6.910439692566506,1.7063987795329245,-171.01658474755175,8.34274782129662
0.77,7.651005992057214,1.0866967458169559,19.336444264674697,-43.07028000701898
0.78,7.297168577860001,0.8449931793925443,30.992107034403546,-0.49384617456870217
0.79,8.270848132745286,1.0768198223255818,35.52341159449213,44.065076973569646
0.8,8.007636809749844,1.726294718863938,-249.14354271304464,13.55508240111456
0.81,3.2879772784843886,1.3479214703478732,45.85669983197204,-24.26226028437356
0.8200000000000001,8.924770806389285,1.2410495131764663,189.95255418077394,-9.962821658108787
0.8300000000000001,7.087028362099871,1.1486650371856972,-217.0397236542197,-18.94702880132828
0.84,4.583976333304917,0.8621089371499044,23.48265043674212,-23.33985550261758
0.85,7.556681370834772,0.681867927133349,40.995552386588145,-0.4240465336119996
0.86,5.4038873810366805,0.8536280064776645,47.43676475220337,21.035244656997037
0.87,8.50541666587884,1.10257282027329,-42.0577170169787,9.896948980588242
0.88,4.562733040697106,1.0515669860894294,-166.01287125582752,7.265575058823607
0.89,5.185159240762288,1.2478843214497624,155.35500356339725,-10.322968612248836
0.9,7.669833111965054,0.8451076138444525,210.2003251727084,4.690703410970642
0.91,9.38916574421646,1.3416983896691752,3.417320988334154,0.2695170836354208
0.92,7.738179531731737,0.850497955517161,-151.8839307260045,-20.31155171000448
0.93,6.351487129696366,0.9354673554690853,-148.99341453703883,9.367882233170434
0.9400000000000001,4.758311240990958,1.0378556001805699,105.77198325172566,-11.879454080558205
0.9500000000000001,8.466926794730881,0.697878273857921,103.71504877122888,5.677389720531956
0.96,6.832612216415585,1.1514033945911997,-67.86884295418179,-15.527749462418686
0.97,7.109549935647274,0.3873232846095353,26.029708489358086,-15.892638951716478
0.98,7.353206386202746,0.8335506155568698,-17.416264961401737,27.568384546110657
0.99,6.761224636419239,0.938690975531749,18.34566583944246,14.044785705706012
1.0,7.720119702991597,1.1144463296709903,-21.719414495968238,18.186229844164856
1.01,6.326836346499874,1.3024155724150464,17.083691183022324,20.174855555184543
1.02,8.061793526652043,1.5179434407746815,-16.081749230317655,-22.500287390786987
1.03,6.005201361893521,0.8524098245993063,48.82349602047884,-40.04793242914059
1.04,9.03826344706162,0.7169847921918692,128.88016111355302,-9.76367372738654
